event_result_id,pdga_event_id,pdga_number,division,place,total_score,cash,event_rating
4664497,88277,44512,MPO,32,173,435,1033
4664498,88277,38008,MPO,38,174,380,1030
4664499,88277,63765,MPO,38,174,380,1031
4664500,88277,136325,MPO,38,174,380,1031
4664501,88277,72844,MPO,38,174,380,1030
4664502,88277,119504,MPO,38,174,380,1029
4664503,88277,131546,MPO,43,175,116,1028
4664504,88277,87143,MPO,43,175,116,1028
4664505,88277,47472,MPO,43,175,116,1028
4664506,88277,50401,MPO,43,175,116,1028
4664507,88277,81739,MPO,43,175,116,1027
4664508,88277,88212,MPO,43,175,116,1027
4664509,88277,96512,MPO,49,176,0,1026
4664510,88277,35449,MPO,50,177,0,1024
4664511,88277,79748,MPO,50,177,0,1024
4664512,88277,58926,MPO,50,177,0,1023
4664513,88277,122356,MPO,50,177,0,1023
4664514,88277,98091,MPO,54,178,0,1022
4664515,88277,68103,MPO,54,178,0,1021
4664516,88277,100497,MPO,54,178,0,1021
4664517,88277,48950,MPO,54,178,0,1021
4664518,88277,73695,MPO,54,178,0,1021
4664519,88277,18330,MPO,59,179,0,1017
4664520,88277,99648,MPO,60,180,0,1017
4664521,88277,67172,MPO,60,180,0,1016
4664522,88277,39015,MPO,60,180,0,1016
4664523,88277,56511,MPO,60,180,0,1015
4664524,88277,43762,MPO,60,180,0,1015
4664525,88277,89959,MPO,60,180,0,1015
4664526,88277,13864,MPO,66,181,0,1013
4664527,88277,79047,MPO,66,181,0,1012
4664528,88277,82098,MPO,66,181,0,1012
4664529,88277,139228,MPO,69,182,0,1010
4664530,88277,140954,MPO,70,183,0,1009
4664531,88277,129963,MPO,70,183,0,1009
4664532,88277,24341,MPO,70,183,0,1009
4664533,88277,87673,MPO,70,183,0,1008
4664534,88277,102119,MPO,70,183,0,1008
4664535,88277,60436,MPO,70,183,0,1008
4664536,88277,76669,MPO,76,184,0,1007
4664537,88277,58320,MPO,76,184,0,1006
4664538,88277,91925,MPO,76,184,0,1005
4664539,88277,49885,MPO,79,185,0,1004
4664540,88277,33705,MPO,79,185,0,1004
4664541,88277,65266,MPO,79,185,0,1004
4664542,88277,153445,MPO,82,186,0,1001
4664543,88277,153363,MPO,82,186,0,1001
4664544,88277,61770,MPO,82,186,0,1000
4664545,88277,205985,MPO,85,187,0,999
4664546,88277,52381,MPO,85,187,0,998
4664547,88277,99053,MPO,87,188,0,997
4664548,88277,115742,MPO,88,189,0,994
4664549,88277,96333,MPO,88,189,0,993
4664550,88277,59419,MPO,90,190,0,992
4664551,88277,68237,MPO,90,190,0,991
4664552,88277,69424,MPO,90,190,0,991
4664553,88277,44458,MPO,93,191,0,989
4664554,88277,61104,MPO,93,191,0,988
4664555,88277,33838,MPO,95,193,0,985
4664556,88277,128050,MPO,95,193,0,984
4664557,88277,56037,MPO,106,999,0,990
4664558,88277,139619,MPO,97,194,0,981
4664559,88277,44800,MPO,97,194,0,980
4664560,88277,98558,MPO,99,195,0,979
4664561,88277,35876,MPO,100,196,0,977
4664562,88277,135467,MPO,101,198,0,972
4664563,88277,145206,MPO,101,198,0,971
4664564,88277,151146,MPO,103,199,0,969
4664565,88277,144530,MPO,107,999,0,964
4664566,88277,47662,MPO,104,203,0,958
4664567,88277,93197,MPO,105,208,0,947
4664568,88277,21870,MPO,107,999,0,943
4664569,88277,73986,FPO,1,178,6000,1015
4664570,88277,133547,FPO,2,185,3000,997
4664571,88277,59227,FPO,3,186,2250,994
4664572,88277,85942,FPO,4,189,1600,986
4664573,88277,144112,FPO,4,189,1600,986
4664574,88277,48976,FPO,6,190,1150,985
4664575,88277,50656,FPO,6,190,1150,983
4664576,88277,32917,FPO,8,192,970,980
4664577,88277,59431,FPO,9,193,880,977
4664578,88277,112647,FPO,10,194,740,974
4664579,88277,79233,FPO,10,194,740,974
4664580,88277,99455,FPO,10,194,740,974
4664581,88277,107335,FPO,13,195,645,972
4664582,88277,64927,FPO,14,198,595,964
4664583,88277,111487,FPO,15,199,549,962
4664584,88277,29190,FPO,15,199,549,961
4664585,88277,66599,FPO,17,201,505,957
4664586,88277,66842,FPO,18,203,470,952
4664587,88277,34563,FPO,18,203,470,951
4664588,88277,198446,FPO,20,204,440,949
4664589,88277,109996,FPO,21,205,410,947
4664590,88277,130342,FPO,21,205,410,946
4664591,88277,147050,FPO,23,207,390,941
4664592,88277,146137,FPO,24,208,375,938
4664593,88277,32654,FPO,25,209,178,936
4664594,88277,62880,FPO,25,209,178,936
4664595,88277,62879,FPO,25,209,178,936
4664596,88277,99441,FPO,25,209,178,935
4664597,88277,208576,FPO,29,210,0,934
4664598,88277,33833,FPO,29,210,0,934
4664599,88277,142354,FPO,29,210,0,934
4664600,88277,138272,FPO,32,211,0,932
4664601,88277,235368,FPO,32,211,0,931
4664602,88277,44184,FPO,34,212,0,929
4664603,88277,73693,FPO,34,212,0,928
4664604,88277,184736,FPO,36,213,0,926
4664605,88277,27832,FPO,37,214,0,923
4664606,88277,104314,FPO,38,215,0,921
4664607,88277,215439,FPO,39,216,0,919
4664608,88277,51277,FPO,39,216,0,919
4664609,88277,152191,FPO,41,217,0,916
4664610,88277,79777,FPO,42,220,0,909
4664611,88277,107297,FPO,42,220,0,908
4664612,88277,71262,FPO,44,221,0,905
4664613,88277,168863,FPO,45,222,0,904
4664614,88277,196237,FPO,45,222,0,903
4664615,88277,139109,FPO,47,224,0,898
4664616,88277,189702,FPO,48,227,0,892
4664617,88277,45063,FPO,48,227,0,890
4664618,88277,229526,FPO,48,227,0,890
4664619,88277,63257,FPO,51,230,0,883
4664620,88277,116281,FPO,52,234,0,873
4674524,88279,91249,MPO,1,224,11650,1064
4674525,88279,85132,MPO,2,224,6500,1065
4674526,88279,75412,MPO,3,225,4500,1063
4674527,88279,50671,MPO,4,229,3500,1057
4674528,88279,44382,MPO,5,231,2900,1053
4674529,88279,57365,MPO,6,233,2430,1050
4674530,88279,78817,MPO,7,234,1925,1048
4674531,88279,27523,MPO,7,234,1925,1049
4674532,88279,38008,MPO,7,234,1925,1048
4674533,88279,50670,MPO,10,236,1525,1045
4674534,88279,45971,MPO,10,236,1525,1045
4674535,88279,80331,MPO,12,237,1313,1043
4674536,88279,72844,MPO,12,237,1313,1043
4674537,88279,62467,MPO,14,238,1042,1042
4674538,88279,41760,MPO,14,238,1042,1041
4674539,88279,63765,MPO,14,238,1042,1042
4674540,88279,31644,MPO,14,238,1042,1041
4674541,88279,24341,MPO,14,238,1042,1042
4674542,88279,59635,MPO,14,238,1042,1042
4674543,88279,18330,MPO,20,239,871,1040
4674544,88279,121715,MPO,21,240,835,1038
4674545,88279,53565,MPO,22,241,788,1037
4674546,88279,101574,MPO,22,241,788,1037
4674547,88279,47472,MPO,24,242,688,1035
4674548,88279,44512,MPO,24,242,688,1035
4674549,88279,98722,MPO,24,242,688,1035
4674550,88279,54049,MPO,24,242,688,1035
4674551,88279,60436,MPO,24,242,688,1035
4674552,88279,89394,MPO,24,242,688,1035
4674553,88279,69424,MPO,30,243,610,1033
4674554,88279,81739,MPO,31,244,572,1032
4674555,88279,79047,MPO,31,244,572,1032
4674556,88279,35449,MPO,31,244,572,1032
4674557,88279,79748,MPO,34,245,533,1030
4674558,88279,75590,MPO,34,245,533,1030
4674559,88279,145206,MPO,36,246,495,1029
4674560,88279,48950,MPO,36,246,495,1028
4674561,88279,132521,MPO,36,246,495,1028
4674562,88279,87143,MPO,39,247,460,1027
4674563,88279,119504,MPO,39,247,460,1027
4674564,88279,153363,MPO,41,248,445,1025
4674565,88279,17295,MPO,42,249,425,1024
4674566,88279,58923,MPO,42,249,425,1024
4674567,88279,91397,MPO,44,252,415,1019
4674568,88279,60259,MPO,45,258,400,1009
4674569,88279,139228,MPO,46,188,0,1022
4674570,88279,129963,MPO,46,188,0,1022
4674571,88279,122356,MPO,46,188,0,1022
4674572,88279,67172,MPO,46,188,0,1022
4674573,88279,82098,MPO,46,188,0,1022
4674574,88279,43762,MPO,51,189,0,1020
4674575,88279,61770,MPO,51,189,0,1020
4674576,88279,39491,MPO,51,189,0,1020
4674577,88279,37817,MPO,51,189,0,1020
4674578,88279,131546,MPO,55,190,0,1018
4674579,88279,39015,MPO,55,190,0,1017
4674580,88279,98091,MPO,55,190,0,1017
4674581,88279,8332,MPO,55,190,0,1017
4674582,88279,11534,MPO,59,191,0,1015
4674583,88279,144530,MPO,59,191,0,1015
4674584,88279,140954,MPO,61,192,0,1013
4674585,88279,13864,MPO,62,193,0,1011
4674586,88279,68103,MPO,62,193,0,1011
4674587,88279,136325,MPO,62,193,0,1011
4674588,88279,76669,MPO,65,194,0,1009
4674589,88279,56555,MPO,65,194,0,1008
4674590,88279,65266,MPO,67,195,0,1007
4674591,88279,58320,MPO,67,195,0,1007
4674592,88279,15857,MPO,67,195,0,1007
4674593,88279,163943,MPO,67,195,0,1007
4674594,88279,71050,MPO,67,195,0,1007
4674595,88279,96512,MPO,72,196,0,1004
4674596,88279,139619,MPO,72,196,0,1004
4674597,88279,56886,MPO,72,196,0,1004
4674598,88279,99648,MPO,75,197,0,1002
4674599,88279,101197,MPO,76,198,0,1000
4674600,88279,102119,MPO,76,198,0,1000
4674601,88279,100497,MPO,76,198,0,1000
4674602,88279,56511,MPO,79,199,0,998
4674603,88279,73695,MPO,79,199,0,998
4674604,88279,61104,MPO,79,199,0,998
4674605,88279,99053,MPO,79,199,0,998
4674606,88279,35876,MPO,79,199,0,998
4674607,88279,91925,MPO,79,199,0,998
4674608,88279,59419,MPO,85,200,0,996
4674609,88279,151146,MPO,86,201,0,994
4674610,88279,58926,MPO,86,201,0,994
4674611,88279,74465,MPO,86,201,0,994
4674612,88279,33838,MPO,86,201,0,994
4674613,88279,88212,MPO,86,201,0,993
4674614,88279,128050,MPO,91,202,0,991
4674615,88279,27171,MPO,91,202,0,991
4674616,88279,154511,MPO,93,203,0,989
4674617,88279,68237,MPO,94,204,0,987
4674618,88279,115742,MPO,94,204,0,987
4674619,88279,49885,MPO,96,205,0,985
4674620,88279,165807,MPO,96,205,0,985
4674621,88279,65940,MPO,96,205,0,985
4674622,88279,33705,MPO,99,207,0,981
4674623,88279,153445,MPO,100,210,0,974
4674624,88279,98558,MPO,100,210,0,974
4674625,88279,116454,MPO,102,211,0,972
4674626,88279,103050,MPO,103,214,0,966
4674627,88279,68285,MPO,103,214,0,965
4674628,88279,99835,MPO,105,217,0,959
4674629,88279,168883,MPO,105,217,0,958
4674630,88279,68286,MPO,107,999,0,NULL
4674631,88279,133547,FPO,1,259,7650,991
4674632,88279,73986,FPO,2,260,4500,990
4674633,88279,48976,FPO,3,262,3000,987
4674634,88279,107335,FPO,4,266,2400,978
4674635,88279,66842,FPO,5,267,2000,980
4674636,88279,59227,FPO,6,268,1650,975
4674637,88279,215439,FPO,7,270,1400,973
4674638,88279,44184,FPO,8,271,1250,970
4674639,88279,99455,FPO,9,272,995,968
4674640,88279,144112,FPO,9,272,995,969
4674641,88279,64927,FPO,9,272,995,969
4674642,88279,32917,FPO,9,272,995,966
4674643,88279,29190,FPO,13,273,795,967
4674644,88279,62879,FPO,13,273,795,964
4674645,88279,185534,FPO,15,274,652,967
4674646,88279,99441,FPO,15,274,652,964
4674647,88279,130342,FPO,15,274,652,965
4674648,88279,138272,FPO,15,274,652,964
4674649,88279,34563,FPO,19,275,556,964
4674650,88279,189702,FPO,20,276,518,963
4674651,88279,147050,FPO,20,276,518,960
4674652,88279,208576,FPO,22,277,485,958
4674653,88279,85942,FPO,23,280,465,954
4674654,88279,62880,FPO,24,281,450,953
4674655,88279,50656,FPO,25,282,435,950
4674656,88279,152191,FPO,26,283,430,951
4674657,88279,198446,FPO,27,284,425,948
4674658,88279,184736,FPO,28,216,0,951
4674659,88279,33833,FPO,29,218,0,943
4674660,88279,73693,FPO,30,219,0,942
4674661,88279,104314,FPO,30,219,0,941
4674662,88279,32654,FPO,32,220,0,940
4674663,88279,146137,FPO,33,221,0,937
4674664,88279,59431,FPO,34,222,0,935
4674665,88279,139109,FPO,34,222,0,934
4674666,88279,63257,FPO,36,223,0,932
4674667,88279,229526,FPO,36,223,0,932
4674668,88279,79233,FPO,38,224,0,933
4674669,88279,27832,FPO,39,225,0,929
4674670,88279,111487,FPO,39,225,0,928
4674671,88279,51277,FPO,39,225,0,926
4674672,88279,135383,FPO,42,229,0,920
4674673,88279,109996,FPO,42,229,0,919
4674674,88279,142354,FPO,42,229,0,918
4674675,88279,101949,FPO,45,233,0,910
4674676,88279,71262,FPO,45,233,0,909
4674677,88279,79777,FPO,45,233,0,908
4674678,88279,196237,FPO,48,234,0,908
4674679,88279,168863,FPO,49,235,0,906
4674680,88279,60798,FPO,50,239,0,896
4674681,88279,107297,FPO,51,242,0,889
4674682,88279,218760,FPO,52,245,0,881
4674683,88279,66599,FPO,53,999,0,931
4697143,88282,91249,MPO,1,175,10000,1060
4697144,88282,75412,MPO,2,178,5000,1053
4697145,88282,54049,MPO,2,178,5000,1053
4697146,88282,27523,MPO,4,179,3000,1050
4697147,88282,75590,MPO,5,183,2295,1043
4697148,88282,50670,MPO,5,183,2295,1042
4697149,88282,101574,MPO,7,184,1950,1041
4697150,88282,18330,MPO,8,185,1625,1039
4697151,88282,50671,MPO,8,185,1625,1038
4697152,88282,57365,MPO,10,186,1300,1036
4697153,88282,79047,MPO,10,186,1300,1037
4697154,88282,121715,MPO,10,186,1300,1037
4697155,88282,45971,MPO,13,187,915,1035
4697156,88282,122356,MPO,13,187,915,1035
4697157,88282,89959,MPO,13,187,915,1034
4697158,88282,82098,MPO,13,187,915,1035
4697159,88282,132521,MPO,13,187,915,1035
4697160,88282,58923,MPO,13,187,915,1034
4697161,88282,81739,MPO,13,187,915,1035
4697162,88282,44382,MPO,20,188,730,1032
4697163,88282,78817,MPO,20,188,730,1032
4697164,88282,62467,MPO,20,188,730,1032
4697165,88282,101197,MPO,20,188,730,1032
4697166,88282,151146,MPO,24,189,655,1031
4697167,88282,80331,MPO,24,189,655,1030
4697168,88282,38008,MPO,24,189,655,1029
4697169,88282,41760,MPO,27,190,615,1028
4697170,88282,91925,MPO,28,191,555,1025
4697171,88282,8332,MPO,28,191,555,1027
4697172,88282,58926,MPO,28,191,555,1025
4697173,88282,119504,MPO,28,191,555,1025
4697174,88282,102119,MPO,32,192,490,1024
4697175,88282,31644,MPO,32,192,490,1024
4697176,88282,35449,MPO,32,192,490,1024
4697177,88282,37817,MPO,32,192,490,1024
4697178,88282,129963,MPO,36,193,455,1023
4697179,88282,131546,MPO,37,194,440,1020
4697180,88282,63765,MPO,37,194,440,1021
4697181,88282,87673,MPO,39,196,425,1017
4697182,88282,50401,MPO,39,196,425,1016
4697183,88282,98091,MPO,41,197,415,1014
4697184,88282,69424,MPO,42,198,410,1012
4697185,88282,99246,MPO,43,199,405,1009
4697186,88282,165807,MPO,44,202,400,1004
4697187,88282,44512,MPO,45,131,0,1019
4697188,88282,65266,MPO,45,131,0,1019
4697189,88282,11534,MPO,45,131,0,1019
4697190,88282,98161,MPO,45,131,0,1019
4697191,88282,13864,MPO,45,131,0,1018
4697192,88282,51685,MPO,50,132,0,1016
4697193,88282,61770,MPO,50,132,0,1016
4697194,88282,99648,MPO,50,132,0,1016
4697195,88282,76669,MPO,50,132,0,1015
4697196,88282,139619,MPO,50,132,0,1015
4697197,88282,68286,MPO,50,132,0,1014
4697198,88282,91397,MPO,50,132,0,1014
4697199,88282,68285,MPO,57,133,0,1013
4697200,88282,59635,MPO,57,133,0,1012
4697201,88282,60436,MPO,57,133,0,1012
4697202,88282,73695,MPO,57,133,0,1012
4697203,88282,144929,MPO,57,133,0,1012
4697204,88282,89394,MPO,57,133,0,1012
4697205,88282,136325,MPO,57,133,0,1012
4697206,88282,98722,MPO,57,133,0,1011
4697207,88282,139228,MPO,57,133,0,1011
4697208,88282,56555,MPO,66,134,0,1008
4697209,88282,53565,MPO,66,134,0,1010
4697210,88282,49885,MPO,66,134,0,1009
4697211,88282,33838,MPO,66,134,0,1009
4697212,88282,190731,MPO,66,134,0,1009
4697213,88282,88212,MPO,66,134,0,1008
4697214,88282,145206,MPO,66,134,0,1008
4697215,88282,89460,MPO,73,135,0,1006
4697216,88282,60259,MPO,73,135,0,1006
4697217,88282,79748,MPO,73,135,0,1006
4697218,88282,74465,MPO,73,135,0,1005
4697219,88282,65940,MPO,77,136,0,1005
4697220,88282,39491,MPO,77,136,0,1005
4697221,88282,59419,MPO,77,136,0,1005
4697222,88282,61186,MPO,77,136,0,1004
4697223,88282,17295,MPO,77,136,0,1003
4697224,88282,56511,MPO,77,136,0,1003
4697225,88282,43762,MPO,77,136,0,1001
4697226,88282,153445,MPO,84,137,0,1001
4697227,88282,68103,MPO,84,137,0,1000
4697228,88282,138103,MPO,84,137,0,1000
4697229,88282,107078,MPO,87,138,0,998
4697230,88282,107567,MPO,87,138,0,998
4697231,88282,68237,MPO,87,138,0,997
4697232,88282,39015,MPO,87,138,0,997
4697233,88282,58320,MPO,87,138,0,997
4697234,88282,96512,MPO,87,138,0,997
4697235,88282,140954,MPO,87,138,0,997
4697236,88282,126344,MPO,94,139,0,994
4697237,88282,98558,MPO,95,141,0,987
4697238,88282,130724,MPO,95,141,0,987
4697239,88282,67172,MPO,97,142,0,985
4697240,88282,146950,MPO,97,142,0,984
4697241,88282,111887,MPO,99,143,0,984
4697242,88282,141567,MPO,99,143,0,983
4697243,88282,149108,MPO,101,144,0,980
4697244,88282,155087,MPO,102,147,0,972
4697245,88282,128050,MPO,102,147,0,971
4697246,88282,99053,MPO,102,147,0,970
4697247,88282,259323,MPO,105,150,0,961
4697248,88282,88279,MPO,106,151,0,959
4697249,88282,35876,MPO,108,999,0,949
4697250,88282,33705,MPO,107,999,0,NULL
4697251,88282,73986,FPO,1,179,6000,1019
4697252,88282,107335,FPO,2,179,3500,1018
4697253,88282,133547,FPO,3,185,2500,1004
4697254,88282,64927,FPO,4,187,1800,999
4697255,88282,79233,FPO,5,189,1495,994
4697256,88282,85942,FPO,5,189,1495,993
4697257,88282,144112,FPO,7,190,1100,992
4697258,88282,99455,FPO,8,191,1000,989
4697259,88282,44184,FPO,9,197,930,974
4697260,88282,15354,FPO,10,199,815,969
4697261,88282,81351,FPO,10,199,815,970
4697262,88282,48976,FPO,12,201,730,965
4697263,88282,50656,FPO,13,202,660,962
4697264,88282,147050,FPO,13,202,660,962
4697265,88282,104187,FPO,15,203,600,959
4697266,88282,66599,FPO,16,204,570,957
4697267,88282,32654,FPO,17,206,540,952
4697268,88282,111487,FPO,18,207,520,950
4697269,88282,114560,FPO,19,208,500,947
4697270,88282,33833,FPO,20,210,465,942
4697271,88282,27832,FPO,20,210,465,942
4697272,88282,130342,FPO,22,211,425,940
4697273,88282,130822,FPO,23,213,415,934
4697274,88282,101949,FPO,24,215,400,929
4697275,88282,146137,FPO,24,215,400,929
4697276,88282,59227,FPO,26,141,0,941
4697277,88282,99441,FPO,26,141,0,941
4697278,88282,66842,FPO,28,143,0,934
4697279,88282,189702,FPO,28,143,0,933
4697280,88282,32917,FPO,28,143,0,933
4697281,88282,29190,FPO,28,143,0,933
4697282,88282,51277,FPO,32,144,0,930
4697283,88282,59431,FPO,32,144,0,930
4697284,88282,184736,FPO,32,144,0,930
4697285,88282,63257,FPO,32,144,0,929
4697286,88282,73693,FPO,32,144,0,929
4697287,88282,71262,FPO,37,145,0,926
4697288,88282,112647,FPO,38,146,0,923
4697289,88282,140947,FPO,38,146,0,922
4697290,88282,152191,FPO,40,148,0,915
4697291,88282,198446,FPO,40,148,0,916
4697292,88282,139109,FPO,40,148,0,916
4697293,88282,135383,FPO,43,150,0,908
4697294,88282,101735,FPO,44,151,0,904
4697295,88282,65489,FPO,45,154,0,893
4697296,88282,124064,FPO,46,157,0,882
4697297,88282,168863,FPO,47,158,0,879
4697298,88282,79777,FPO,48,164,0,857
4697299,88282,198880,FPO,49,185,0,779
4725789,88283,75412,MPO,1,143,11500,1080
4725790,88283,38008,MPO,2,147,6500,1060
4725791,88283,27523,MPO,3,149,4000,1060
4725792,88283,60436,MPO,4,151,3400,1054
4725793,88283,85132,MPO,5,153,2800,1057
4725794,88283,50670,MPO,6,154,2117,1043
4725795,88283,45971,MPO,6,154,2117,1046
4725796,88283,62467,MPO,6,154,2117,1051
4725797,88283,122356,MPO,9,155,1625,1046
4725798,88283,37817,MPO,9,155,1625,1049
4725799,88283,78817,MPO,11,156,1281,1034
4725800,88283,31644,MPO,11,156,1281,1040
4725801,88283,131546,MPO,11,156,1281,1043
4725802,88283,121715,MPO,11,156,1281,1057
4725803,88283,44382,MPO,15,157,1075,1043
4725804,88283,18330,MPO,16,160,972,1031
4725805,88283,69509,MPO,16,160,972,1037
4725806,88283,58923,MPO,16,160,972,1037
4725807,88283,27171,MPO,19,161,812,1026
4725808,88283,35449,MPO,19,161,812,1031
4725809,88283,81739,MPO,19,161,812,1040
4725810,88283,54049,MPO,19,161,812,1043
4725811,88283,132521,MPO,19,161,812,1043
4725812,88283,72844,MPO,24,162,674,1023
4725813,88283,79748,MPO,24,162,674,1026
4725814,88283,59635,MPO,24,162,674,1029
4725815,88283,53565,MPO,24,162,674,1031
4725816,88283,50671,MPO,24,162,674,1034
4725817,88283,63765,MPO,29,163,595,1014
4725818,88283,35876,MPO,29,163,595,1017
4725819,88283,102119,MPO,29,163,595,1028
4725820,88283,33838,MPO,32,164,555,1020
4725821,88283,144929,MPO,32,164,555,1037
4725822,88283,73695,MPO,34,165,473,1017
4725823,88283,82098,MPO,34,165,473,1017
4725824,88283,80331,MPO,34,165,473,1020
4725825,88283,39491,MPO,34,165,473,1020
4725826,88283,61770,MPO,34,165,473,1020
4725827,88283,128050,MPO,34,165,473,1020
4725828,88283,96512,MPO,34,165,473,1020
4725829,88283,76669,MPO,34,165,473,1026
4725830,88283,98091,MPO,34,165,473,1026
4725831,88283,41760,MPO,43,166,133,1009
4725832,88283,111887,MPO,43,166,133,1008
4725833,88283,79047,MPO,43,166,133,1023
4725834,88283,101197,MPO,46,167,0,1009
4725835,88283,98722,MPO,46,167,0,1008
4725836,88283,88279,MPO,46,167,0,1011
4725837,88283,107078,MPO,46,167,0,1014
4725838,88283,50401,MPO,46,167,0,1014
4725839,88283,151146,MPO,51,168,0,1003
4725840,88283,129963,MPO,51,168,0,1003
4725841,88283,17295,MPO,51,168,0,1009
4725842,88283,153445,MPO,51,168,0,1008
4725843,88283,56511,MPO,51,168,0,1008
4725844,88283,43834,MPO,51,168,0,1011
4725845,88283,139228,MPO,51,168,0,1014
4725846,88283,43762,MPO,51,168,0,1017
4725847,88283,89460,MPO,59,169,0,1003
4725848,88283,58926,MPO,59,169,0,1008
4725849,88283,69424,MPO,59,169,0,1008
4725850,88283,138103,MPO,59,169,0,1020
4725851,88283,65266,MPO,63,170,0,1003
4725852,88283,38631,MPO,63,170,0,1003
4725853,88283,155087,MPO,63,170,0,1008
4725854,88283,39015,MPO,63,170,0,1008
4725855,88283,67172,MPO,63,170,0,1011
4725856,88283,75590,MPO,63,170,0,1011
4725857,88283,88212,MPO,69,171,0,997
4725858,88283,13864,MPO,69,171,0,1005
4725859,88283,139619,MPO,69,171,0,1005
4725860,88283,49885,MPO,69,171,0,1006
4725861,88283,89394,MPO,69,171,0,1008
4725862,88283,11534,MPO,74,172,0,994
4725863,88283,68286,MPO,74,172,0,999
4725864,88283,99648,MPO,74,172,0,999
